positive,Jim Butkowsky I guess you won't be saying that if it was your family
negative,Is there anyone alive who thought he wouldn’t be leisurely eating & golfing today - on our dime - at his club - less than 24 hrs after declaring a national emergency?
neutral,Higher than our national average.
negative,"Jim Butkowsky , over seven percent of the illegals coming into our country end up in prison which is higher than our legal population."
negative,Jim Butkowsky that’s just if if that illegal person had not been here her daughter would be alive. #buildthewall
negative,"Butkowsky--BS!  He wasn't suppose to be here & her daughter would still be alive, along with hundreds every year from D-Driving & deliberate murder's by illegal's, if Obama's ""Catch & Release Act"" was ended & the border was secured by the barrier, technology & more agents."
positive,"Marcus Rech no I am protected by aliens. I was abducted and they taught me how electromagnetism from microwaves,tvs,cell phones,mp3 players can save my life. I also mainline fluoride cuz it not only protects my teeth but my bones are indestructible."
positive,"Carl Ostendarp art major from yale, oh please tell us lowly working class how to live! Cliche liberal."
negative,No need for basic logic huh?
negative,Carl Ostendarp STFU -- obama went golfing 8min. after one of our journalists was beheaded .https://www.nytimes.com/2014/08/22/us/politics/a-terrorist-horror-then-golf-incongruity-fuels-obama-critics.html
negative,"I am so sorry for your loss but your daughter was killed by a drunk driver.Who,What,Where,or Why they come from doesn't matter. Unfortunately, people are killed daily by drunk drivers in America and probably 99% are legal US citizens that kill them. I know this will never ease the pain of the loss of your daughter, but to blame a person on  the status of his citizenship is so very wrong."
positive,Oh you don’t care about the American people getting poisoned! But want a wall smh what about the people over here?
negative,Anthony Clark  Corrupt leaders. Fix that first. And last I heard.. They are!
neutral,Ask OBama!
neutral,"Anthony Clark they send billions to other countries, I believe they should do more here but, it does not mean we shouldn’t have a wall!"
negative,Anthony Clark the entire city is run by democrats that’s what happens🤷‍♂️  Also the water crisis ended April of last year
positive,Yeah and vote out the people that been running your city for years
neutral,They are spending $192 MILLION for a facility for illegals.  This is outrages.  Send them home!
negative,Adam Corria well make the boarder control do theirs and stop bitching!!! Where is all this love for America? Their are kids getting poisoned! Lol the man keeps lying to you 😂😂😂 dumb ass eating up 😂😂
neutral,Real talk
neutral,Anthony Clark flint Michigan is being repaired daily. They are literally replacing every inch of piping in the city.  It is most certainly not a 1 day or 1 year project.  It is underway.
negative,Flint Michigan needs $167 million to fix their water problem. Why isn't this a national emergency?
positive,"Tijuana is the deadliest city on the planet.  Nice try, nimrod"
negative,Curtis Rice your a jerk
positive,Curtis Rice is the perfect example of why cousins shouldn't be allowed to breed with each other.
neutral,Curtis Rice that’s not how statistics work
negative,Curtis Rice Your stats are fake. We have the worst gangs from central America now because we are to free with our immigration polices.
positive,I've been saying the same thing except I'm saying trade the Democraps for the illegals and we would all be better off. After all the illegals are fleeing mostly socialist countries
positive,lol no it wouldn't
neutral,Curtis Rice would not make it back in the country then.....
neutral,Curtis Rice inbreeding 🙄
neutral,"there it is, the dumbest thing you'll see all week"
negative,#LAME guess we'll move ya out of Georgia & send ya across border when it's done to let ya see how they're
positive,Awesome idea. Who’s going to take your place?
positive,what about all the mass shootings you have in America? Pretty sure that’s not related to immigrants!!
negative,"That means your stupid ass has to go too, you don't like it here then leave"
negative,Curtis Rice what a dumbass un-american response. We just need to get rid of jerks like you.
neutral,Lead by example.....GTFO
negative,Ange Richmond ... No... The percentage of crime by immigrants is lower compared to percentage of Americans.
neutral,Joyce Ames He has a good point..Where are Trumps words for the 5 Americans gunned down yesterday...49 days in 2019 and 39 mass shootings!Not one of them done by an illegal..
neutral,Curtis Rice gee Curtis.  Maybe that's because there are more of us...
neutral,Curtis Rice 2020 !!!!!
negative,"Statistically, you are more likely to be killed by an American than an illegal immigrant. That's a fact."
positive,We'll wait Curtis. Let us know how you fare. Just kidding. We don't care. Just GTFO.
negative,Curtis Rice Don't make posts when you are drunk.  I did it before and it always comes out wrong.  Just trying to help.
positive,"If you want safety in America, let all the immigrants in, deport all Americans, then build the wall. Statistically, it will be a safer country that way."
negative,Did Daniel Zuniga illegally cross the border on foot in an area we dont currently have walls or come here legally and over stay their Visa?
positive,Apple Rivera God bless you Apple
negative,Eddie Gonzalez no one wants illegals hear besides idiots
negative,"That's is truly terrible what happened to you, both. But I would argue a wall doesn't fix these things as accidents happen from more than just illegal immigrants. Universal healthcare would certainly have helped with those medical bills though.  Apple - if CHP knew he came through Texas, then he couldn't have crossed illegally. If it was an illegal crossing then they couldn't know that, think about it. That really does suck, what happened to you, but clearly a wall wouldn't have prevented this from happening to you."
negative,"Madeline Maisog Theetge I’m sorry to hear, sending prayers for her🙏🏼"
negative,"My cousin was hit by illegal, no insurance, half blind and unable to work for months. Only her insurance pay for about $30,000 and end paying all bills until now... to make it worst she is suffering  a visual damage for life."
neutral,"Eddie Gonzalez poor me? Your sarcasm shows your intelligence, and that you have none. I’m advocating for families who lost their loved ones, not myself. I was lucky to just come out alive with only injuries."
positive,"Barbara Samuel and you can CLEARLY see July 16, 2018/ 9:25am & 9:26am, you can’t make that up can you?"
negative,"Barbara Samuel well I just sent you the pictures you say I’m lying about. I’ve no reason to lie about an accident, only to bring awareness. In case you’d like to put your foot in your mouth, I can send you my hospital bills, and the CHP report."
negative,"Apple Rivera if this story is even true, which I doubt, because Enterprise would have told you that whoever they rented that truck to is responsible for any loss or damage incurred by that truck.  You did get the licence plate from the truck, didn't you?    And guess what ijit, if you rent a truck from Enterprise, a car from Hertz, etc, and you let anyone drive it that is not on the contract YOU signed, your butt is responsible."
negative,Apple Rivera  Maddening and unfortunate for you. Build the wall!
negative,Apple Rivera do not stop going after Enterprise! So if they didn’t contract (bullshit) did they report their truck stolen I suspect NO go after the fuckers
negative,"Mark Smart that's not how that works.  A company leased a truck from enterprise, a rental company.  The rental company has no liability of their vehicle in the possession of a subcontractor. Unless it was negligent maintenance that caused the wreck."
negative,Apple Rivera How many people have been murdered by Illegal immigrants VERSUS How many people have been murdered by white Americans let’s say in the last 10 years?
negative,The same thing happened to me from a man that was a US Citizen and serving in the military. The point is these things happen and the people doing so will be legal and illegal at a proportion relative to their portion of the population. Just as my situation does not mean that men in the military are bad your situation does not mean illegals are bad........only that the individuals that perpetrated this on us were bad.
positive,"Apple, I'm sorry this happened to you, and my thoughts and prayers are with you. I hope you're doing better now. God bless."
negative,"July 16, 2018: I was rear ended by an illegal, “Daniel Zuniga” who was driving an Enterprise moving truck, injured my back, neck, and shoulder. Enterprise didn’t take responsibility because they said they didn’t contract with him. Daniel Zuniga is no longer able to be found. Find all underground tunnels coming into the US.  #BUILDtheWALL President Trump 🇺🇸"
neutral,https://www.facebook.com/roguepressbriefs/photos/a.219075375254770/550355752126729/?type=3&theater
negative,barbara your full of crap!
positive,Bill Johnson are you less safe than 20 yrs ago?NOPE!!!!!!!!
positive,"Bill Johnson yeap very safe , shootings eveywhere theaters, schools, churches, daycares etc., etc., etc.,etc.,etc.,😎"
negative,"Bill Johnson   You should be saying make America sane again.  Not to worry,  With proper therapeutic intervention you will some day come to terms with the realization of having betrayed your country at the ballot box, handing it over to a Russian crime syndicate headed by a mentally and emotionally damaged New York City gangster."
positive,"""Safe again""? So there was a wall before?"
negative,"Adrianna Anders how about the word leftist- u will find rapist impeached clinton, pedophile jailed anthony wiener, kkk robert byrd, mao, lenin, stalin, murderer ted kennedy, groper cory booker, wife beater keith ellison, kkk governor northam, castro, maduro, margaret sanger....that's what i see when i look up leftist...i dont feel safe"
positive,Bill Johnson... trump cares only for trump ...
negative,Bill Johnson MAKE AMERICA WHITE AGAIN.... That’s what you people want.  Scared it’s getting too brown you
negative,"And what about the shooting in Illinois, idiot!?"
neutral,"Marcos Ramirez are Democrats taking money from the drug cartels politicians all see motivated by money over the best interest for Americans ,their position has no logic,with More than 70,200 Americans died from drug overdoses in 2017, including illicit drugs and prescription opioids—a 2-fold increase in a decade. ... Drug overdose deaths rose from 16,849 in 1999 to 70,237 in 2017. The bars are overlaid by lines showing the number of deaths by gender from 1999 to 2017 (Source: CDC WONDER)."
negative,"Stephen Mattison Nazi's used propaganda like Democrat and Liberal hate news does does to condemn the Jews. Demonizing a whole group of people for the crimes voting for Trump  is never justifiable. are Democrats taking money from the drug cartels politicians all see motivated by money over the best interest for Americans ,their position has no logic,with More than 70,200 Americans died from drug overdoses in 2017, including illicit drugs and prescription opioids—a 2-fold increase in a decade. ... Drug overdose deaths rose from 16,849 in 1999 to 70,237 in 2017. The bars are overlaid by lines showing the number of deaths by gender from 1999 to 2017 (Source: CDC WONDER)."
negative,"Edgar D. GutierrezTexas is the only state to track crime specifically among illegal immigrants let's use them as an example:  Between January 2011- January 2019 there have been 10 school shootings in the state of Texas. Of those 10 shootings 15 people have died and 28 have been injured.   Now let's look at crime amongst illegal immigrants in Texas. ""Between June 1, 2011 and January 31, 2019, 189,000 illegal aliens were charged with more than 295,000 criminal offenses. DPS criminal history records reflect those criminal charges have thus far resulted in over 120,000 convictions including 238 HOMICIDE convictions; 13,662 assault convictions; 3,158 burglary convictions; 17,930 drug convictions; 175 kidnapping convictions; 7,100 theft convictions; 11,336 obstructing police convictions; 1,013 robbery convictions; 1,710 sexual assault convictions; 1,153 sexual offense convictions; and 1,282 weapon convictions.""  That's just one state."
positive,"Bill, Mr. trump is compromised and has proven himself to be an asset of The Russian Federation. Remember when Mr. trump advocated on behalf of Russia at The G7 in Canada? “Why are we having a meeting without Russia being in the meeting? And I would recommend and it’s up to them, but Russia should be in the meeting and should be a part of it.” former NBC celebrity game show host Mr. trump - 06/08/18 Why is this not a bigger story? That is not normal! Why not Brazil? Brazil’s economy is far larger than Russia’s. Russia is no longer a part of The G7 because it invaded its neighbor Ukraine in 2014! This is not a drill! This is serious stuff! Mr. trump is a national security risk. I’m correct on this matter. 🇺🇸"
positive,Marcos Ramirez thank Obama for 17 trillion of that 👌
negative,deplorable TrumpTurds > Politics Ann Coulter after Trump's order: ‘The only national emergency is that our president is an idiot’
positive,Make America SAFE AGAIN!.........give Trump his Four Walls!!!
negative,Hey Maida. Why don't you ignorant left liberal pukes go hang out on leftist liberal puke FB a internet pages?! No... you like to come here and spew your leftist liberal puke bullshit because that's all ignorant leftist liberal pukes know how to do.
negative,Ed Wrany worrrrrst president there ever was!! Worst than the second bush!!
negative,Maida Broadbent Williams TROLL
positive,Ed Wrany Yes! 🙏
negative,Ed Wrany Worst and more corrupt president in 5e history of our country.
positive,"Justin Fields   Sorry, Justin!!!   PRESIDENT TRUMP, THANK YOU FOR PUTTING AMERICA FIRST ON EVERY DECISION YOU MAKE!!!!! 🇺🇸🇺🇸🇺🇸🇺🇸"
neutral,"Justin Fields,  Which part of making America great do you hate?"
neutral,Ed Wrany  MAGA TRUMP 2020 🇺🇸🇺🇸🇺🇸🇺🇸🙌🏼
negative,"Ed Wrany do you ever get tired of posting the same tired old bullshit sentence . He is the worst president ever, hands down. He's an idiot that is in over his head and he's driving us into disaster.  Wtf is wrong with drumpf turds? Were you dropped on your head as infants? Jezzzz...."
neutral,Maida Broadbent Williams Go get some new batteries for your vibrator.
positive,Ed Wrany not even the best president this afternoon  ...
positive,Best president ever! #maga
negative,"Dave Callender   Regardles of any crimes commitef by them after they get here,It is illegal  to sneak into the country,. When an american citizens break any laws we are held accountable.  They shouldn't be an exception. They  are criminals because they brpke  the law."
neutral,Dave Callender Moronic comments.....
positive,"Chris Hall ""if it saves one life it's worth it"" does that mean you are also in favor of stricter gun control laws since it will save at least one life? What about the lives of baby immigrants that have died in the custody of the government? Will we end the practice of family separation to save those one lives as well? What about the asylum seekers that would die if not granted asylum into our country? Will we reform our asylum and immigration policies to save those one lives? You say a wall of it saves one life is worth it... then you should apply that principle equally to all lives."
neutral,Well maybe you got some TBI now.
positive,Dave Callender this is awesome man! Godbless my brother!
negative,You really need moron meds
negative,"Dave Callender When it becomes illegal to be named ""Ann"" fine but it isn't. However, have you gone to our federal immigration site? It is ILLEGAL TO ENTER HERE WITHOUT GOING THRU THE IMMIGRANTION PROCESS. You liberals just like to pick and choose what laws you want people to obey. Plus you have no problem murdering unborn humans!"
negative,"Dave Callender You’re an idiot. Of course Americans kill others in accidents. The point is that if these uneducated, illegals never came here those deaths they caused never would’ve happened. If the wall saves just one life it’s worth it."
negative,Dave Callender Oh that’s real smart it’s not that accident don’t happen to everyone it’s that They had no business being here to cause the accident not having insurance because they are illegal you’re real smart
positive,Dave Callender that's a nice picture of you and your sister.
positive,"Hey Dave, I believe that might be the stupidest response I have ever seen on immigration. Thank you, now you may STFU..."
negative,Dianna Lee a wall or lack of has nothing to do with enforcing our laws immigration or otherwise. So what exactly is your argument for related to Dave's sarcastic post? Wow you all are horrible at judging sarcasm or seeing the analogy between saying one person with a trait did something bad therefore everyone with that trait must be punished.
negative,Kyle Callender ....Control laws TAKE lives......  The more guns in civilian hands equals less crime and safer communities.  Every year in the US guns are used millions of times to stop criminal actions.  By contrast a relatively few innocent people are killed with one.
negative,Dave Callender How many people have been murdered by Illegal immigrants VERSUS How many people have been murdered by white Americans let’s say in the last 10 years?
neutral,Dave Callender.  Don't be asinine.
negative,"What about all of the northern States like the one I grew up on that border another country and have no walls?  It sucks that you can't find a job with the skills you have, maybe try learning Spanish or move to a place where speaking Spanish isn't a job requirement... If 45 knows things we don't that make it crisis now that is more important than helping the Americans in California or Puerto Rico then why did it take so long for him to declare an emergency? Why didn't he do so in the first 2 years of his term when he was trying to get this done? It's not an emergency if you wait 2 years... Jim Jenkins - if control laws take lives, that blanket statement would mean you having a driver's license, being married in the government's eyes, or opening a bank account take lives... there are many countries with stricter gun laws that have lower crime rates. That point on gun control laws was also just simple way of showing that if you support a wall because it could save one person's life, then you should also support guns laws as they would save one person's life, or healthcare for all as that saves one life, or a full transition to renewable energy as that saves one life... more wall is a waste of taxpayer funds if it doesn't deal with the majority issues used to manufacture its need as an emergency, namely illegal immigration and drug smuggling.  Lastly saying that relatively few innocent people are killed by a gun is just plain nonsense. Try telling that to one family members that was killed in any number of mass killings in the last few years from Sandy Hook to Las Vegas concert goers... and stricter gun control doesn't mean law abiding citizens cant own guns, it just means they have to jump through a few more hoops. You loved your wife enough to file paperwork with the government declaring it, why cant you do the same with your gun? You wanted to drive bad enough you took a test showing you knew how to do so safely and show back up at the dmv every few years to reregister your license, why wouldn't you also do the same to own gun?"
negative,Jimm Jenkens your right. And the founding fathers made sure we would have the right to bare arms in the future with the 2nd amendment.  That's so we can defend ourselves from those that would do us harm and the socialist government that is trying to arbitrate a coup against our duly elected government
negative,"Keith Eberlein She did have Allstate took her full $100,000 and more. I am still in pain and probably will be for life. That is not the point, most illegal immigrants came here legally and then did not leave. It is sad that their child was killed but to blame all for the actions of some is not right."
negative,And this is why crazy people need to be monitored more closely
positive,"Dave really great sarcasm but I think it is lost on most of the people who would read this post, certain your not British?"
negative,"Hal Eric mitlitski, you are literally too dumb to insult."
positive,"I support America also like trump does, trump 2020"
negative,Dante Noel maybe you need to shut the hell up. Thanks Adam Trump 2020
positive,"Dante Noel, I support America. And my prerogative as a firefighter is to answer the call when needed not to agree or disagree with politics. ""Pal"""
neutral,First lady wasn't American
neutral,Adam Somerville  👏👏👏
neutral,How would we know that without one?
negative,"Adam Somerville One angel family does not a crisis make!!!!  Trump declares national emergency...  “Nobody’s done the job that we’ve done on the border, “ said Donny as he declares a national emergency today........the slowest emergency in history.  And with the lawsuits that will ensue, his wall will not be funded or built until after the next election...if ever.  THE WORLD’S SLOWEST EMERGENCY!!!!!  Donny lied directly to Americans about his “border crisis.”  Our Liar-in-Chief said that all the data that refutes his crisis designation is lies.  Got that?  Our president told the American people that THE FACTS ARE LIES...this is what all wannabe dictators say.  This egomaniac is THE ENEMY OF THE AMERICAN PEOPLE!  Donny doesn’t seem terribly concerned about this “crisis.”  He plans to travel to Florida mere hours after declaring the emergency from the White House. A president, in times of strife, would typically stay in the nation’s capital to oversee the crisis. Donny plans to do so from the comfort of his weekend getaway.  In reality, Donny is preparing the country for a fake war as he plans to enjoy a mini vacation. The only national emergency in America right now is one of leadership!!"
neutral,America first! Trump 2020!
negative,Betsy Hammond  Yep so many more REAL emergencies than the stupid wall. What a Con
negative,Betsy Hammond  I am a diabetic I pay for insurance and still have to pay for it!!! I still want the wall and back my President!  He is NOT to blame for the high insurance costs thank Obama the worthless one He did that to you NOT Trump!!! So jump on Obama’s page and let him k ow how you struggle. Trump works for FREE for Americans he can only fix things obama destroyed so fast
neutral,Teresa Pagniano where did he get his first dose?
negative,Teresa Pagniano  sorry for your loss but it was your brothers fault.!!
neutral,"Teresa Pagniano there will still be ""junk"" brought in."
positive,"Betsy Hammond We spend $150 billion per year on illegal immigrants welfare. Even if wall only stopped half of it, that's $75 billion per year that can go towards the things you speak of. Can you imagine how far that can go? WOW!!!! You're not just real bright are you?"
negative,How many lives will be saved!!!! My baby brother died from that junk they are bringing in.
negative,"How much insulin could be bought with the wall money to save those who can't afford it...know any diabetics?  How many homeless Veterans could be placed with the wall money?  How many crumbling bridges or roads could be fixed with the wall money?  How many schools and businesses could be protected from gun violence with the wall money. There are far worse emergencies in America today, and you know it. Which is why you are at your fancy resort stuffing your face with omelettes and playing golf. Shame on you."
neutral,Timothy Kershner  So that makes it OK ?
negative,Linda Durbin  You mean golfing so hard
negative,How is golfing every other day working hard?
positive,"Tom Barker The most successful president in 32 years. Pres. Trump has done more in 2 years than Obama, Bush, Clinton. The best part???? Destroying Obama's legacy..."
neutral,Linda Durbin He’s playing golf again this weekend.
positive,Kevin Llamas Juárez WOW really it amazes me how much stupid you can fit in your head.
negative,"Linda Durbin oh yea sure, “working hard”... what action did he take after the Las Vegas massacre? Thoughts and prayers? 😑"
negative,Jean-François Rivard WOW really like your DUMBASS works 7days a week without a off BITCH please. Stop being a ignorant ASSHAT.
negative,Working hard at lying to the American people.
negative,"heh's playing golf during a national emergency, what are you smoking?"
positive,Kevin Llamas Juárez What did you want him to do...take our guns away? The socialism is strong within you!!
negative,Linda Durbin working hard playing golf mmmmmm
positive,"Jean-François Rivard good I'm glad he's playing golf, he's working for free and saving Americans trillions while not living his billionaire lifestyle that he could be doing instead all the while dealing with negative divisive opinions like yours"
negative,"Linda Durbin One angel family does not a crisis make!!!!  Trump declares national emergency...  “Nobody’s done the job that we’ve done on the border, “ said Donny as he declares a national emergency today........the slowest emergency in history.  And with the lawsuits that will ensue, his wall will not be funded or built until after the next election...if ever.  THE WORLD’S SLOWEST EMERGENCY!!!!!  Donny lied directly to Americans about his “border crisis.”  Our Liar-in-Chief said that all the data that refutes his crisis designation is lies.  Got that?  Our president told the American people that THE FACTS ARE LIES...this is what all wannabe dictators say.  This egomaniac is THE ENEMY OF THE AMERICAN PEOPLE!  Donny doesn’t seem terribly concerned about this “crisis.”  He plans to travel to Florida mere hours after declaring the emergency from the White House. A president, in times of strife, would typically stay in the nation’s capital to oversee the crisis. Donny plans to do so from the comfort of his weekend getaway.  In reality, Donny is preparing the country for a fake war as he plans to enjoy a mini vacation. The only national emergency in America right now is one of leadership!!"
negative,YOU PRESIDENT TRUMP IS VERRY CRAZY...
positive,It is normal for Human Beings to loath someone like Trump that constantly lies to them like the vast majority of Americans do!!! So why does the Trump Cult so easily accept Trump's constant lying to them??? That is very abnormal! .......though of course Cult's throughout history have always excepted this disgraceful behaviour from their false idol!!!
negative,The One'n'Only Mr. Fake News manufactures a Fake Crisis that he tries to sell it to us with nothing but Lies and Fake News Alternative Facts!!!
negative,I hardly think President Hoax should be praised for working hard playing golf and watching TV while neglecting his presidential duties!!!
neutral,"Linda Durbin TRAITOR TRUMP, PUTIN OWNED!!"
negative,"Linda, here in the US oldsters who spend 60% plus of their time watching TV, talking on the phone, tweeting nonsense, golfing, and traveling to golfing vacations and rah rahs are called ""retirees."""
negative,Lynn Limauro Floyd  sorry to another broken heart 💔
negative,Babi Nikki So sorry for your loss and the added grief put  on you from our broken immigration laws.  I do hope that sharing your son's story will save someone else's life.  I also apologize  for Babi Nikki.  She can say such cruel things but not brave enough to use her real name.
negative,Babi Nikki How can you be so cruel to say that the loss of her son has less concern or value or evil than another loss.  I feel sorry for you and will pray for people like you.  And I hope you never loose a child or loved one under these circumstances  And I also think that you must be a socialist communist democrat to make such a statement.  Shame Shame on you.
negative,It is the only way to stop it
negative,"My son was killed by an illegal Mexican immigrant who had already been deported once for DUI. He choose to drive drunk, and killed my son while turning onto a busy street. He had no driver’s license, no car insurance.  My son was just 20 years old, less than 2 months shy of his 21st birthday. He was killed instantly. The illegal immigrant was so intoxicated, he tried to urinate on the sheriff deputy’s car. While in jail, he got a Boca Raton lawyer who took us to court to dispute the charges. My family had to live through the awful experience of a trial and details of the accident. Justice did prevail and he was incarcerated. He remains in prison for the time being, but I am concerned if ICE will deport him again, or he will be let back in the community to live amongst us. BUILD THE DAMN WALL"
neutral,It's Mueller Time!!!!
neutral,Eva Graham three equal branches!! Trump thinks he’s above the Constitution!
neutral,nothing trump says is right.
negative,Stuart Schnapp you are a dumbass German
positive,Diana Klausner ...I agree with you but honestly believe they are helping our cause in 2020...making it much easier for Trump to be re elected because a lot of people are seeing that party for what they truelly are.
negative,"Eva Graham , after we impeach Drumpf for treason!"
negative,"Eva Graham   Seriously? You have to stop drinking the Kool-Aid.  Let him open Pandora's Box. Remember, once you open Pandora's Box you can't close it.  Donald Trump. Go ahead and declare a National Emergency. One of two things will happen. Either you will lose in court. Or, the next Democratic president will declare a National Emergency for climate change, gun control, DACA, Health Care reform and middle-class tax cuts. Just to start with. 😎"
neutral,the congress woman(although she wants to be called the democrat socialist) needs to go!
negative,Dummycrats for prison 2019
neutral,Hal Eric Mitlitsky Obama already did that with his pen and paper!!
neutral,https://www.facebook.com/367105936678679/photos/a.372249079497698/2040846389304617/?type=3&theater
negative,Eva Graham he can not impeach Pelosi. I am Not a  American and know it and you dump Trumpee as an American  don't know it than don't write such a Bullshit. Stay in you Trailor Park Drink Beer play with Guns You Troll
negative,"Patti Cullen, picking on the wrong President for that. Obama was definitely the one that thought that."
negative,"Maria Nichols no collusion, at least you participated 🏆"
positive,Eva Graham you just might want to edjamcate yourself deary😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
negative,Patti Cullen You confuse Trump with Obama. He thought he was above everyone and everything.
negative,Eva Graham Pelosi has lost all sense.
neutral,Albert J Destefanis he is the swamp
neutral,Hal Eric Mitlitsky Trump is above you
negative,"Eva Graham : You are right, Liar Trump should be held for sedition against the state or our constitution?"
negative,"Albert J Destefanis it's to bad people can't see trump for what he is, a lying egomaniacal psychopath!!"
negative,"Eva Graham Impeach her?  How does that work with the Democrats controlling the House, moron?"
negative,Dumb ass Democrats. Baby killers. Enough said.
negative,Eva Graham you are sad
neutral,"Eva Graham , Pelosi just keeps on babbling non stop, someone please escort her back to California & tie her to her rocking chair"
negative,"Diane Smith I know alot of people that  were democrats that are going to vote for our POTUS,because they have seen how the democrats have lost their minds. I was a Democrat up untill Obama got elected. I'm so glad I'm for a party now that has common sense instead of stupidity,love for our country instead of trying to destroy it."
negative,"Eva Graham One angel family does not a crisis make!!!!  Trump declares national emergency...  “Nobody’s done the job that we’ve done on the border, “ said Donny as he declares a national emergency today........the slowest emergency in history.  And with the lawsuits that will ensue, his wall will not be funded or built until after the next election...if ever.  THE WORLD’S SLOWEST EMERGENCY!!!!!  Donny lied directly to Americans about his “border crisis.”  Our Liar-in-Chief said that all the data that refutes his crisis designation is lies.  Got that?  Our president told the American people that THE FACTS ARE LIES...this is what all wannabe dictators say.  This egomaniac is THE ENEMY OF THE AMERICAN PEOPLE!  Donny doesn’t seem terribly concerned about this “crisis.”  He plans to travel to Florida mere hours after declaring the emergency from the White House. A president, in times of strife, would typically stay in the nation’s capital to oversee the crisis. Donny plans to do so from the comfort of his weekend getaway.  In reality, Donny is preparing the country for a fake war as he plans to enjoy a mini vacation. The only national emergency in America right now is one of leadership!!"
neutral,Eva Graham That is laughable Eva. Trump needs impeaching.
positive,Linda Gurtz Hildreth big deal 🤷🏼‍♂️
neutral,Anne Crossway  there are many angel families and there are also caravans of people coming our way. Time to build the wall
negative,"Eva Graham Trump is an ass hole! Not to mention the ""puppet"" to PUTIN. TRAITOR TO AMERICA!!"
negative,Let's not forget the attempt on Trump's life
neutral,Linda Gurtz Hildreth do you really think her tax records are for real?
negative,Linda Gurtz Hildreth probably fake ones like the Obama birth certificate.
negative,"Arlene Cirocco I always try to give people the benefit of doubt. Sometimes they know what they are talking about. So please, dispel my thinking you are a fool, by responding with some cold hard facts to back up your seemingly uninformed and ignorant post. Again, PLEASE RESPOND WITH FACTS TO BACKUP YOUR COMMENTS.🇺🇸️🇺🇸️🇺🇸️"
negative,Impeach the liberal traitors then arrest them and put them behind bars.
neutral,All you liberals need to shut up.  Build the wall and throw the liberals over it.
negative,"Eva Graham ; last post 2/18.  Comments are full if these revived, foreign, & newly created Facebook accounts to show support for propaganda and spread discord."
negative,"Diana Klausner they’re standing up to the good old boys club and established oligarchy, they hate when the status quo is upset!"
negative,Trump is right. Impeach Pelosi for sedition.
neutral,Alberto Weisz exactly 🙌
negative,Stupid analogy.
negative,Alberto Weisz you can’t take your door down but not because of illegal immigrants because of American citizens
negative,Katie Vigna lame ass excuss twat head
neutral,Russ Bischoff right on right on right on
negative,What kills me is most of these morons live in a gated apartment or neighborhoods that say walls don't work
negative,"Absolutely – If we don't have the funds to build the wall along our own southern border – Then stop sending American tax-payer funded financial aid to foreign countries, stop financial aid to illegal aliens, stop importing cheap labor, stop allowing and enabling US jobs and industries to be outsourced to foreign countries and do not import foreign fuel, steel nor electronics used in our military weapons, national defense systems and power grids – Build the wall and guard the border using our drone and satellite surveillance systems to find and turn back unauthorized intruders – Also, hire our veterans and former law enforcement officers to monitor and minimize visa over stays.  This is The United States of America, it's our country and being a US Citizen is absolutely relevant – What the American People clearly want and need are more elected officials that will actually start putting the best interests of our own US CITIZENS first and foremost, and that includes appointing judges and others that will do the same.  For the first time in 30 years, we finally have a president that's actually doing something about our traitorous trade and immigration policies – And the corrupt manipulative media, establishment puppet politicians and their globalist masters are blatantly fighting President Trump and the American People tooth and nail every step of the way."
neutral,Our country isn’t a house and one of the main functions of walls is to retain heat.
negative,"85% of people who come in here illegally overstay their visas. And those people are Canadians. Why don't you build a wall on the northern border, you morons?"
negative,A 60-high foot wall that spans 1/6 of the border is equal to a door being open? You people are beyond insane. Not to mention he's never going to get it. He's going to be stuck in the courts for years.
negative,Alberto Weisz I’m no fool. I know a door gates and fences do nothing to keep anyone out of my house.
positive,Jesus.  His followers are so simple minded.
neutral,Larry Lubiner is it?
negative,"Alberto Weisz are you stupid ,its winter it will be too cold."
positive,"Larry Lubiner it's already begun. I bet you're one of the same over confident tools that says there was no way Trump would be President to begin with. Keep speaking in your absolute never, we'll keep laughing at your stupidity. Under the declarations he used, they can't stop them in court. So,, coming soon to a border near you, a nice big 50 ft. barrier, complete with sharpened spikes at the top"
negative,"Alberto Weisz   Let him open Pandora's Box. Remember, once you open Pandora's Box you can't close it.  Donald Trump. Go ahead and declare a National Emergency. One of two things will happen. Either you will lose in court. Or, the next Democratic president will declare a National Emergency for climate change, gun control, DACA, Health Care reform and middle-class tax cuts. Just to start with. 😎"
neutral,Larry Lubiner it's spot on
positive,Larry Lubiner why?? Because it's true?
negative,Alberto Weisz says the foriegn ass piece of dog shit😂😂😂😂😂
neutral,"Hal Eric Mitlitsky every single president has declared a national emergency, usually to protect foreign countries, time to protect ours."
neutral,Larry Lubiner it's already happening... might as well get on this Trump train ole son TRUMP 2020 because you aren't going to have any Democrap presidents for the next 100 years
positive,Hal Eric Mitlitsky I guess it will all be left up to the Supreme Court.
positive,William Yip how about the walls that holds your roof up that you go home each night to be safe
negative,Are you against the wall? First take the door out of your house and leave everything open.
negative,its a globalist scam... allies wanting to defend each other shouldn't need to be coerced into doing so... either yah wanna help your homie ..or not
neutral,"Danny Jones, I am sorry that the European Union is taking 39 billion dollars a year from your nation every year. Completely unsustainable.   Praying that Brexit is finalized this year."
